jaar,patientgroep,Provincie,geslacht,leeftijdsklasse,dialysevorm,dialysevorm_sub,prevalentie_abs,prevalentie_rel,prevalentie_rel_std,incidentie_dag1_abs,incidentie_dag1_rel,incidentie_dag1_rel_std,incidentie_dag91_abs,incidentie_dag91_rel,incidentie_dag91_rel_std,Aantal_patienten_kosten,Zorgkosten_totaal,Zorgkosten_eerstelijns,Zorgkosten_medicatie,Zorgkosten_ziekenvervoer,Zorgkosten_GGZ,Zorgkosten_overig,Zorgkosten_DBC_RRT,Zorgkosten_DBC_overig,Zorgkosten_DBC_totaal,Noemer_overige_themas,Aantal_specialist,Pct_specialist,Aantal_cardioloog,Pct_cardioloog,Aantal_internist,Pct_internist,Aantal_dermatoloog,Pct_dermatoloog,Aantal_chirurg,Pct_chrirug,Aantal_fysiotherapeut,Pct_fysiotherapeut,Aantal_dietist,pct_dietist,Aantal_shuntinterventies,Pct_shuntinterventies,Aantal_screening_transplantatie,Pct_screening_transplantatie,Aantal_intensive_care,Pct_intensive_care,Aantal_dialyse_intensive_care,Pct_dialyse_intensive_care,Aantal_antihypertensiva_RAAS,Pct_antihypertensiva_RAAS,Aantal_antihyp_ACE_remmers,Pct_antihyp_ACE_remmers,Aantal_diabetesmed_insuline,Pct_diabetesmed_insuline,Aantal_diabetesmed_overig,Pct_diabetesmed_overig,Aantal_lipid_statine,Pct_lipid_statine,Aantal_lipid_overig,Pct_lipid_overig,Aantal_antidepressiva,Pct_antidepressiva,Aantal_slaapmedicatie,Pct_slaapmedicatie,Aantal_antistolling,Pct_antistolling,Aantal_overlijden,pct_overlijden,Aantal_procedure_vaatlijden,Pct_procedure_vaatlijden,Aantal_SEH,pct_seh,Aantal_polikliniek,Pct_polikliniek,Aantal_opname,pct_opname,Aantal_diabetes,Pct_diabetes,Aantal_maligniteit,pct_maligniteit,Aantal_macrovasculair,pct_macrovasculair,Aantal_coronair,pct_coronair,Aantal_perif_art_vaatl,Pct_perif_art_vaatl,Aantal_CVA_TIA,Pct_CVA_TIA,Aantal_hypertensie,pct_hypertensie
2019,Dialyse,Utrecht,V,20-44 jaar,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,20-44 jaar,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,45-64 jaar,Alle,Alle,60,325,331,,,,,,,,,,,,,,,,,60,57,95.00%,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,,,,,,,,,,,,,,,52,86.67%
2019,Dialyse,Utrecht,V,45-64 jaar,Hemodialyse (HD),Alle subvormen HD,,,,,,,,,,40,€ 94.72,€ 393,€ 4.10,€ 4.47,€ 4.06,€ 3.10,€ 70.60,€ 7.99,€ 78.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,45-64 jaar,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,45-64 jaar,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,45-64 jaar,Peritoneale dialyse (PD),Alle subvormen PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,45-64 jaar,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,45-64 jaar,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,65-74 jaar,Alle,Alle,45,640,640,13,185,185,12,171,171,26,€ 85.79,€ 441,€ 4.07,€ 4.62,€ 87,€ 2.35,€ 66.50,€ 7.73,€ 74.23,41,37,90.24%,19,51.35%,22,59.46%,,,,,,,,,,,,,,,,,15,36.59%,,,,,,,,,,,,,,,,,,,,,2,5,4,9,3,6,1,3,,,,,,,,,,,37,90.24%
2019,Dialyse,Utrecht,V,65-74 jaar,Hemodialyse (HD),Alle subvormen HD,,,,,,,,,,21,€ 87.24,€ 449,€ 3.78,€ 5.64,€ 80,€ 2.12,€ 66.36,€ 8.82,€ 75.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,65-74 jaar,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,65-74 jaar,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,65-74 jaar,Peritoneale dialyse (PD),Alle subvormen PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,65-74 jaar,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,65-74 jaar,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,75 jaar en ouder,Alle,Alle,69,1137,1143,,,,,,,59,€ 86.74,€ 499,€ 4.45,€ 4.66,€ 0,€ 2.46,€ 66.34,€ 8.34,€ 74.67,70,67,95.71%,34,50.75%,39,58.21%,13,19.40%,23,34.33%,,,,,1,1,,,,,,,17,24.29%,,,,,,,,,,,,,,,,,15,21.43%,,,3,4,6,9,3,5,2,3,,,18,25.71%,,,,,,,63,90.00%
2019,Dialyse,Utrecht,V,75 jaar en ouder,Hemodialyse (HD),Alle subvormen HD,,,,,,,,,,50,€ 88.63,€ 476,€ 4.51,€ 5.50,€ 0,€ 2.39,€ 66.81,€ 8.96,€ 75.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,75 jaar en ouder,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,75 jaar en ouder,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,75 jaar en ouder,Peritoneale dialyse (PD),Alle subvormen PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,75 jaar en ouder,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,V,75 jaar en ouder,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,Alle (20+),Alle,Alle,262,517,556,80,158,170,73,144,155,156,€ 89.89,€ 423,€ 4.37,€ 3.93,€ 190,€ 2.73,€ 67.34,€ 10.92,€ 78.25,260,243,93.46%,125,51.44%,134,55.14%,44,18.11%,87,35.80%,21,8.08%,,,6,2,3,1,30,11.54%,,,108,41.54%,67,25.77%,61,23.46%,27,10.38%,131,50.38%,,,,,,,,,45,17.31%,1,5,1,5,2,9,1,5,8,3,35,13.46%,82,31.54%,38,14.62%,38,14.62%,,,220,84.62%
2019,Dialyse,Utrecht,M,Alle (20+),Hemodialyse (HD),Alle subvormen HD,211,416,448,,,,,,,131,€ 92.02,€ 407,€ 4.43,€ 4.63,€ 207,€ 2.77,€ 67.44,€ 12.14,€ 79.58,211,196,92.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,5,,,,,,,,,,,,,175,82.94%
2019,Dialyse,Utrecht,M,Alle (20+),Hemodialyse (HD),HD in centrum,200,395,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,Alle (20+),Hemodialyse (HD),HD thuis,11,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,Alle (20+),Peritoneale dialyse (PD),Alle subvormen PD,51,101,108,,,,,,,25,€ 78.74,€ 509,€ 4.07,€ 274,€ 100,€ 2.49,€ 66.77,€ 4.52,€ 71.29,49,47,95.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,3,6,,,,,,,,,,,,,45,91.84%
2019,Dialyse,Utrecht,M,Alle (20+),Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,Alle (20+),Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,20-44 jaar,Alle,Alle,20,92,92,,,,,,,,,,,,,,,,,19,18,94.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,,,,,,,,,,,,15,78.95%
2019,Dialyse,Utrecht,M,20-44 jaar,Hemodialyse (HD),Alle subvormen HD,,,,,,,,,,10,€ 116.55,€ 272,€ 7.10,€ 3.73,€ 1.82,€ 2.48,€ 77.93,€ 23.23,€ 101.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,20-44 jaar,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,20-44 jaar,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,20-44 jaar,Peritoneale dialyse (PD),Alle subvormen PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,20-44 jaar,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,20-44 jaar,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,45-64 jaar,Alle,Alle,85,469,473,,,,,,,,,,,,,,,,,82,77,93.90%,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,,,,,,,,,,,,,,,71,86.59%
2019,Dialyse,Utrecht,M,45-64 jaar,Hemodialyse (HD),Alle subvormen HD,,,,,,,,,,33,€ 94.51,€ 252,€ 4.17,€ 4.22,€ 271,€ 3.65,€ 66.90,€ 15.04,€ 81.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,45-64 jaar,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,45-64 jaar,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,45-64 jaar,Peritoneale dialyse (PD),Alle subvormen PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,45-64 jaar,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,45-64 jaar,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,65-74 jaar,Alle,Alle,59,896,896,22,334,335,21,319,320,33,€ 87.58,€ 395,€ 4.47,€ 3.40,€ 0,€ 2.11,€ 67.48,€ 9.73,€ 77.20,63,56,88.89%,32,57.14%,33,58.93%,,,,,,,,,,,,,,,,,30,47.62%,,,,,,,,,,,,,,,,,,,,,3,5,5,8,3,5,2,3,,,,,,,,,,,53,84.13%
2019,Dialyse,Utrecht,M,65-74 jaar,Hemodialyse (HD),Alle subvormen HD,,,,,,,,,,28,€ 89.50,€ 372,€ 4.68,€ 4.01,€ 0,€ 1.98,€ 67.89,€ 10.57,€ 78.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,65-74 jaar,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,65-74 jaar,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,65-74 jaar,Peritoneale dialyse (PD),Alle subvormen PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,65-74 jaar,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,65-74 jaar,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,75 jaar en ouder,Alle,Alle,98,2266,2264,,,,,,,69,€ 86.72,€ 528,€ 4.06,€ 4.63,€ 0,€ 2.73,€ 66.22,€ 8.55,€ 74.77,96,92,95.83%,42,45.65%,50,54.35%,18,19.57%,28,30.43%,,,,,2,2,,,,,,,30,31.25%,,,,,,,,,,,,,,,,,26,27.08%,,,4,4,9,9,5,5,3,3,,,31,32.29%,,,,,,,81,84.38%
2019,Dialyse,Utrecht,M,75 jaar en ouder,Hemodialyse (HD),Alle subvormen HD,,,,,,,,,,60,€ 87.73,€ 530,€ 4.01,€ 5.29,€ 0,€ 2.70,€ 65.78,€ 9.42,€ 75.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,75 jaar en ouder,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,75 jaar en ouder,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,75 jaar en ouder,Peritoneale dialyse (PD),Alle subvormen PD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,75 jaar en ouder,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Utrecht,M,75 jaar en ouder,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Noord-Holland,M+V,Alle (20+),Alle,Alle,1139,515,542,302,137,144,275,124,131,765,€ 87.59,€ 379,€ 4.34,€ 3.42,€ 174,€ 2.49,€ 67.16,€ 9.63,€ 76.79,1184,1096,92.57%,669,61.04%,702,64.05%,221,20.16%,421,38.41%,80,6.76%,22,1.86%,2,2,1,8,138,11.66%,44,31.88%,507,42.82%,279,23.56%,252,21.28%,143,12.08%,597,50.42%,38,3.21%,139,11.74%,102,8.61%,730,61.66%,226,19.09%,4,4,6,5,1,9,6,5,3,3,178,15.03%,288,24.32%,143,12.08%,130,10.98%,50,4.22%,1041,87.92%
2019,Dialyse,Noord-Holland,M+V,Alle (20+),Hemodialyse (HD),Alle subvormen HD,960,434,457,,,,,,,652,€ 87.98,€ 373,€ 4.36,€ 3.91,€ 188,€ 2.43,€ 67.22,€ 9.49,€ 76.71,1000,921,92.10%,563,61.13%,592,64.28%,186,20.20%,347,37.68%,,,,,1,1,8,8,124,12.40%,,,410,41.00%,234,23.40%,208,20.80%,113,11.30%,475,47.50%,,,,,,,,,180,18.00%,,,5,5,9,9,5,5,3,3,147,14.70%,241,24.10%,117,11.70%,112,11.20%,39,3.90%,862,86.20%
2019,Dialyse,Noord-Holland,M+V,Alle (20+),Hemodialyse (HD),HD in centrum,925,418,441,,,,,,,624,€ 87.95,€ 373,€ 4.37,€ 4.07,€ 196,€ 2.35,€ 66.93,€ 9.66,€ 76.59,961,886,92.20%,545,61.51%,569,64.22%,175,19.75%,334,37.70%,,,,,,,,,,,,,395,41.10%,,,,,,,,,,,,,,,,,,,,,4,5,8,9,4,5,,,,,,,,,,,,,832,86.58%
2019,Dialyse,Noord-Holland,M+V,Alle (20+),Hemodialyse (HD),HD thuis,35,16,16,,,,,,,28,€ 88.67,€ 368,€ 4.20,€ 536,€ 0,€ 4.27,€ 73.57,€ 5.73,€ 79.30,39,35,89.74%,18,51.43%,23,65.71%,11,31.43%,13,37.14%,,,,,,,,,,,,,15,38.46%,,,,,,,,,,,,,,,,,,,,,1,3,3,9,1,4,,,,,,,,,,,,,30,76.92%
2019,Dialyse,Noord-Holland,M+V,Alle (20+),Peritoneale dialyse (PD),Alle subvormen PD,179,81,85,,,,,,,113,€ 85.34,€ 414,€ 4.18,€ 550,€ 91,€ 2.83,€ 66.84,€ 10.44,€ 77.28,184,175,95.11%,106,60.57%,110,62.86%,35,20.00%,74,42.29%,,,,,6,3,1,9,14,7.61%,,,97,52.72%,45,24.46%,44,23.91%,30,16.30%,122,66.30%,,,,,,,,,46,25.00%,,,1,5,1,9,1,6,6,3,31,16.85%,47,25.54%,26,14.13%,18,9.78%,11,5.98%,179,97.28%
2019,Dialyse,Noord-Holland,M+V,Alle (20+),Peritoneale dialyse (PD),APD,96,43,45,,,,,,,64,€ 86.84,€ 373,€ 3.94,€ 523,€ 140,€ 2.70,€ 68.72,€ 10.44,€ 79.15,97,93,95.88%,54,58.06%,59,63.44%,18,19.35%,41,44.09%,,,,,2,2,,,,,,,51,52.58%,19,19.59%,19,19.59%,12,12.37%,68,70.10%,,,,,,,,,21,21.65%,,,5,6,9,9,5,6,2,2,17,17.53%,24,24.74%,11,11.34%,,,,,94,96.91%
2019,Dialyse,Noord-Holland,M+V,Alle (20+),Peritoneale dialyse (PD),CAPD,83,38,40,,,,,,,49,€ 83.39,€ 468,€ 4.48,€ 585,€ 27,€ 3.00,€ 64.39,€ 10.45,€ 74.83,87,82,94.25%,52,63.41%,51,62.20%,17,20.73%,33,40.24%,,,,,3,4,,,,,,,46,52.87%,26,29.89%,25,28.74%,18,20.69%,54,62.07%,,,,,,,,,25,28.74%,,,4,5,7,9,5,6,3,4,14,16.09%,23,26.44%,15,17.24%,,,,,85,97.70%
2019,Dialyse,Noord-Holland,M+V,20-44 jaar,Alle,Alle,115,126,125,31,34,34,28,31,30,78,€ 100.30,€ 406,€ 4.57,€ 3.79,€ 354,€ 2.14,€ 71.52,€ 17.53,€ 89.04,133,117,87.97%,70,59.83%,84,71.79%,21,17.95%,41,35.04%,,,,,3,2,2,2,26,19.55%,11,42.31%,65,48.87%,46,34.59%,16,12.03%,,,,,,,,,,,,,,,,,5,4,1,9,5,5,1,1,,,15,11.28%,,,,,,,112,84.21%
2019,Dialyse,Noord-Holland,M+V,20-44 jaar,Hemodialyse (HD),Alle subvormen HD,97,106,106,,,,,,,,,,,,,,,,,114,99,86.84%,57,57.58%,71,71.72%,,,,,,,,,,,,,,,,,53,46.49%,,,,,,,,,,,,,,,,,,,,,4,4,8,8,4,4,,,,,,,,,,,,,93,81.58%
2019,Dialyse,Noord-Holland,M+V,20-44 jaar,Hemodialyse (HD),HD in centrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Noord-Holland,M+V,20-44 jaar,Hemodialyse (HD),HD thuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Noord-Holland,M+V,20-44 jaar,Peritoneale dialyse (PD),Alle subvormen PD,18,20,20,,,,,,,,,,,,,,,,,19,18,94.74%,13,72.22%,13,72.22%,,,,,,,,,,,,,,,,,12,63.16%,,,,,,,,,,,,,,,,,,,,,1,6,1,9,1,6,,,,,,,,,,,,,19,100.00%
2019,Dialyse,Noord-Holland,M+V,20-44 jaar,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Noord-Holland,M+V,20-44 jaar,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Noord-Holland,M+V,45-64 jaar,Alle,Alle,339,439,443,83,107,108,76,98,99,233,€ 89.88,€ 316,€ 5.59,€ 3.11,€ 381,€ 2.45,€ 68.45,€ 9.58,€ 78.03,352,326,92.61%,204,62.58%,222,68.10%,57,17.48%,136,41.72%,,,,,8,2,4,1,44,12.50%,17,38.64%,164,46.59%,93,26.42%,83,23.58%,,,,,,,,,,,,,,,,,1,5,3,9,1,5,1,3,,,90,25.57%,,,,,,,312,88.64%
2019,Dialyse,Noord-Holland,M+V,45-64 jaar,Hemodialyse (HD),Alle subvormen HD,281,364,367,,,,,,,,,,,,,,,,,292,270,92.47%,171,63.33%,187,69.26%,,,,,,,,,,,,,,,,,126,43.15%,74,25.34%,,,,,,,,,,,,,,,,,,,1,5,2,9,1,5,,,,,,,,,,,,,254,86.99%
2019,Dialyse,Noord-Holland,M+V,45-64 jaar,Hemodialyse (HD),HD in centrum,266,344,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Noord-Holland,M+V,45-64 jaar,Hemodialyse (HD),HD thuis,15,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Noord-Holland,M+V,45-64 jaar,Peritoneale dialyse (PD),Alle subvormen PD,58,75,76,,,,,,,,,,,,,,,,,60,56,93.33%,33,58.93%,35,62.50%,,,,,,,,,,,,,,,,,38,63.33%,19,31.67%,,,,,,,,,,,,,,,,,,,3,5,5,9,3,5,,,,,,,,,,,,,58,96.67%
2019,Dialyse,Noord-Holland,M+V,45-64 jaar,Peritoneale dialyse (PD),APD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Noord-Holland,M+V,45-64 jaar,Peritoneale dialyse (PD),CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Dialyse,Noord-Holland,M+V,65-74 jaar,Alle,Alle,297,995,996,100,335,336,90,301,303,173,€ 87.23,€ 329,€ 3.98,€ 3.35,€ 37,€ 2.69,€ 66.59,€ 10.25,€ 76.84,307,287,93.49%,178,62.02%,187,65.16%,60,20.91%,121,42.16%,23,7.49%,,,7,2,,,37,12.05%,,,136,44.30%,71,23.13%,76,24.76%,39,12.70%,172,56.03%,13,4.23%,36,11.73%,27,8.79%,221,71.99%,62,20.20%,1,3,1,5,2,9,1,5,1,3,53,17.26%,86,28.01%,39,12.70%,41,13.36%,18,5.86%,272,88.60%
