jaar;patientgroep;Provincie;geslacht;leeftijdsklasse;prevalentie_abs;prevalentie_rel;prevalentie_rel_std;incidentie_abs;incidentie_rel;incidentie_rel_std;Aantal_patienten_kosten;Zorgkosten_totaal;Zorgkosten_eerstelijns;Zorgkosten_medicatie;Zorgkosten_ziekenvervoer;Zorgkosten_GGZ;Zorgkosten_overig;Zorgkosten_DBC_RRT;Zorgkosten_DBC_overig;Zorgkosten_DBC_totaal;Noemer_overige_themas;Aantal_specialist;Pct_specialist;Aantal_cardioloog;Pct_cardioloog;Aantal_internist;Pct_internist;Aantal_dermatoloog;Pct_dermatoloog;Aantal_chirurg;Pct_chrirug;Aantal_fysiotherapeut;Pct_fysiotherapeut;Aantal_dietist;pct_dietist;Aantal_intensive_care;Pct_intensive_care;Aantal_dialyse_intensive_care;Pct_dialyse_intensive_care;Aantal_antihypertensiva_RAAS;Pct_antihypertensiva_RAAS;Aantal_antihyp_ACE_remmers;Pct_antihyp_ACE_remmers;Aantal_diabetesmed_insuline;Pct_diabetesmed_insuline;Aantal_diabetesmed_overig;Pct_diabetesmed_overig;Aantal_lipid_statine;Pct_lipid_statine;Aantal_lipid_overig;Pct_lipid_overig;Aantal_antidepressiva;Pct_antidepressiva;Aantal_slaapmedicatie;Pct_slaapmedicatie;Aantal_antistolling;Pct_antistolling;Aantal_overlijden;pct_overlijden;Aantal_procedure_vaatlijden;Pct_procedure_vaatlijden;Aantal_SEH;pct_seh;Aantal_polikliniek;Pct_polikliniek;Aantal_opname;pct_opname;biopt;pct_biopt;Aantal_maligniteit;pct_maligniteit;Aantal_macrovasculair;pct_macrovasculair;Aantal_coronair;pct_coronair;Aantal_perif_art_vaatl;Pct_perif_art_vaatl;Aantal_CVA_TIA;Pct_CVA_TIA;Aantal_hypertensie;pct_hypertensie
2020;Niertransplantatie;Alle;M;Alle (20+);6430;969;;167;25;;6443;€19.166;€320;€5.122;€338;€183;€949;€7.304;€4.949;€12.253;12872;10360;80.48%;3323;32.08%;3442;33.22%;4930;47.59%;2338;22.57%;768;5.97%;549;4.27%;485;3.77%;28;5.77%;7340;57.02%;4570;35.50%;2225;17.29%;3002;23.32%;8437;65.55%;1069;8.30%;854;6.63%;354;2.75%;5873;45.63%;754;5.86%;230;1.79%;3716;28.87%;12860;99.91%;3224;25.05%;240;1.86%;2553;19.83%;1779;13.82%;939;7.29%;834;6.48%;210;1.63%;11602;90.13%
2020;Niertransplantatie;Alle;M;Alle (20+);6430;969;;88;13;;6443;€19.166;€320;€5.122;€338;€183;€949;€7.304;€4.949;€12.253;12872;10360;80.48%;3323;32.08%;3442;33.22%;4930;47.59%;2338;22.57%;768;5.97%;549;4.27%;485;3.77%;28;5.77%;7340;57.02%;4570;35.50%;2225;17.29%;3002;23.32%;8437;65.55%;1069;8.30%;854;6.63%;354;2.75%;5873;45.63%;754;5.86%;230;1.79%;3716;28.87%;12860;99.91%;3224;25.05%;240;1.86%;2553;19.83%;1779;13.82%;939;7.29%;834;6.48%;210;1.63%;11602;90.13%
2020;Niertransplantatie;Alle;M;Alle (20+);6430;969;;390;59;;6443;€19.166;€320;€5.122;€338;€183;€949;€7.304;€4.949;€12.253;12872;10360;80.48%;3323;32.08%;3442;33.22%;4930;47.59%;2338;22.57%;768;5.97%;549;4.27%;485;3.77%;28;5.77%;7340;57.02%;4570;35.50%;2225;17.29%;3002;23.32%;8437;65.55%;1069;8.30%;854;6.63%;354;2.75%;5873;45.63%;754;5.86%;230;1.79%;3716;28.87%;12860;99.91%;3224;25.05%;240;1.86%;2553;19.83%;1779;13.82%;939;7.29%;834;6.48%;210;1.63%;11602;90.13%
2020;Niertransplantatie;Alle;M;20-44 jaar;1187;450;;34;13;;1174;€16.488;€231;€5.162;€190;€227;€555;€7.922;€2.201;€10.123;2377;1497;62.98%;233;15.56%;425;28.39%;572;38.21%;204;13.63%;60;2.52%;85;3.58%;57;2.40%;;;1288;54.19%;902;37.95%;125;5.26%;180;7.57%;995;41.86%;82;3.45%;106;4.46%;38;1.60%;269;11.32%;14;0.59%;10;0.42%;505;21.25%;2369;99.66%;407;17.12%;68;2.86%;126;5.30%;75;3.16%;29;1.22%;36;1.51%;10;0.42%;1999;84.10%
2020;Niertransplantatie;Alle;M;20-44 jaar;1187;450;;52;20;;1174;€16.488;€231;€5.162;€190;€227;€555;€7.922;€2.201;€10.123;2377;1497;62.98%;233;15.56%;425;28.39%;572;38.21%;204;13.63%;60;2.52%;85;3.58%;57;2.40%;;;1288;54.19%;902;37.95%;125;5.26%;180;7.57%;995;41.86%;82;3.45%;106;4.46%;38;1.60%;269;11.32%;14;0.59%;10;0.42%;505;21.25%;2369;99.66%;407;17.12%;68;2.86%;126;5.30%;75;3.16%;29;1.22%;36;1.51%;10;0.42%;1999;84.10%
2020;Niertransplantatie;Alle;M;20-44 jaar;1187;450;;18;7;;1174;€16.488;€231;€5.162;€190;€227;€555;€7.922;€2.201;€10.123;2377;1497;62.98%;233;15.56%;425;28.39%;572;38.21%;204;13.63%;60;2.52%;85;3.58%;57;2.40%;;;1288;54.19%;902;37.95%;125;5.26%;180;7.57%;995;41.86%;82;3.45%;106;4.46%;38;1.60%;269;11.32%;14;0.59%;10;0.42%;505;21.25%;2369;99.66%;407;17.12%;68;2.86%;126;5.30%;75;3.16%;29;1.22%;36;1.51%;10;0.42%;1999;84.10%
2020;Niertransplantatie;Alle;M;20-44 jaar;1187;450;;86;33;;1174;€16.488;€231;€5.162;€190;€227;€555;€7.922;€2.201;€10.123;2377;1497;62.98%;233;15.56%;425;28.39%;572;38.21%;204;13.63%;60;2.52%;85;3.58%;57;2.40%;;;1288;54.19%;902;37.95%;125;5.26%;180;7.57%;995;41.86%;82;3.45%;106;4.46%;38;1.60%;269;11.32%;14;0.59%;10;0.42%;505;21.25%;2369;99.66%;407;17.12%;68;2.86%;126;5.30%;75;3.16%;29;1.22%;36;1.51%;10;0.42%;1999;84.10%
2020;Niertransplantatie;Alle;M;45-64 jaar;2965;1249;;104;44;;2982;€18.893;€283;€5.283;€337;€183;€796;€7.319;€4.693;€12.012;5937;4671;78.68%;1329;28.45%;1615;34.58%;2069;44.29%;1064;22.78%;312;5.26%;244;4.11%;254;4.28%;18;7.09%;3538;59.59%;2208;37.19%;999;16.83%;1364;22.97%;4094;68.96%;550;9.26%;428;7.21%;190;3.20%;2478;41.74%;150;2.53%;104;1.75%;1635;27.54%;5933;99.93%;1399;23.56%;100;1.68%;921;15.51%;672;11.32%;376;6.33%;300;5.05%;62;1.04%;5363;90.33%
2020;Niertransplantatie;Alle;M;45-64 jaar;2965;1249;;74;31;;2982;€18.893;€283;€5.283;€337;€183;€796;€7.319;€4.693;€12.012;5937;4671;78.68%;1329;28.45%;1615;34.58%;2069;44.29%;1064;22.78%;312;5.26%;244;4.11%;254;4.28%;18;7.09%;3538;59.59%;2208;37.19%;999;16.83%;1364;22.97%;4094;68.96%;550;9.26%;428;7.21%;190;3.20%;2478;41.74%;150;2.53%;104;1.75%;1635;27.54%;5933;99.93%;1399;23.56%;100;1.68%;921;15.51%;672;11.32%;376;6.33%;300;5.05%;62;1.04%;5363;90.33%
2020;Niertransplantatie;Alle;M;45-64 jaar;2965;1249;;45;19;;2982;€18.893;€283;€5.283;€337;€183;€796;€7.319;€4.693;€12.012;5937;4671;78.68%;1329;28.45%;1615;34.58%;2069;44.29%;1064;22.78%;312;5.26%;244;4.11%;254;4.28%;18;7.09%;3538;59.59%;2208;37.19%;999;16.83%;1364;22.97%;4094;68.96%;550;9.26%;428;7.21%;190;3.20%;2478;41.74%;150;2.53%;104;1.75%;1635;27.54%;5933;99.93%;1399;23.56%;100;1.68%;921;15.51%;672;11.32%;376;6.33%;300;5.05%;62;1.04%;5363;90.33%
2020;Niertransplantatie;Alle;M;45-64 jaar;2965;1249;;178;75;;2982;€18.893;€283;€5.283;€337;€183;€796;€7.319;€4.693;€12.012;5937;4671;78.68%;1329;28.45%;1615;34.58%;2069;44.29%;1064;22.78%;312;5.26%;244;4.11%;254;4.28%;18;7.09%;3538;59.59%;2208;37.19%;999;16.83%;1364;22.97%;4094;68.96%;550;9.26%;428;7.21%;190;3.20%;2478;41.74%;150;2.53%;104;1.75%;1635;27.54%;5933;99.93%;1399;23.56%;100;1.68%;921;15.51%;672;11.32%;376;6.33%;300;5.05%;62;1.04%;5363;90.33%
2020;Niertransplantatie;Alle;M;65 jaar en ouder;2278;1401;;85;52;;2287;€20.896;€415;€4.891;€415;€162;€1.351;€6.968;€6.694;€13.663;4558;4192;91.97%;1761;42.01%;1402;33.44%;2289;54.60%;1070;25.52%;396;8.69%;220;4.83%;174;3.82%;;;2514;55.16%;1460;32.03%;1101;24.16%;1458;31.99%;3348;73.45%;437;9.59%;320;7.02%;126;2.76%;3126;68.58%;590;12.94%;116;2.54%;1576;34.58%;4558;100.0%;1418;31.11%;72;1.58%;1506;33.04%;1032;22.64%;534;11.72%;498;10.93%;138;3.03%;4240;93.02%
2020;Niertransplantatie;Alle;M;65 jaar en ouder;2278;1401;;41;25;;2287;€20.896;€415;€4.891;€415;€162;€1.351;€6.968;€6.694;€13.663;4558;4192;91.97%;1761;42.01%;1402;33.44%;2289;54.60%;1070;25.52%;396;8.69%;220;4.83%;174;3.82%;;;2514;55.16%;1460;32.03%;1101;24.16%;1458;31.99%;3348;73.45%;437;9.59%;320;7.02%;126;2.76%;3126;68.58%;590;12.94%;116;2.54%;1576;34.58%;4558;100.0%;1418;31.11%;72;1.58%;1506;33.04%;1032;22.64%;534;11.72%;498;10.93%;138;3.03%;4240;93.02%
2020;Niertransplantatie;Alle;M;65 jaar en ouder;2278;1401;;25;15;;2287;€20.896;€415;€4.891;€415;€162;€1.351;€6.968;€6.694;€13.663;4558;4192;91.97%;1761;42.01%;1402;33.44%;2289;54.60%;1070;25.52%;396;8.69%;220;4.83%;174;3.82%;;;2514;55.16%;1460;32.03%;1101;24.16%;1458;31.99%;3348;73.45%;437;9.59%;320;7.02%;126;2.76%;3126;68.58%;590;12.94%;116;2.54%;1576;34.58%;4558;100.0%;1418;31.11%;72;1.58%;1506;33.04%;1032;22.64%;534;11.72%;498;10.93%;138;3.03%;4240;93.02%
2020;Niertransplantatie;Alle;M;65 jaar en ouder;2278;1401;;126;77;;2287;€20.896;€415;€4.891;€415;€162;€1.351;€6.968;€6.694;€13.663;4558;4192;91.97%;1761;42.01%;1402;33.44%;2289;54.60%;1070;25.52%;396;8.69%;220;4.83%;174;3.82%;;;2514;55.16%;1460;32.03%;1101;24.16%;1458;31.99%;3348;73.45%;437;9.59%;320;7.02%;126;2.76%;3126;68.58%;590;12.94%;116;2.54%;1576;34.58%;4558;100.0%;1418;31.11%;72;1.58%;1506;33.04%;1032;22.64%;534;11.72%;498;10.93%;138;3.03%;4240;93.02%
2020;Niertransplantatie;Groningen;M+V;Alle (20+);393;856;872;31;68;67;386;€21.612;€411;€5.553;€447;€108;€1.072;€9.389;€4.632;€14.021;786;606;77.10%;222;36.63%;238;39.27%;190;31.35%;168;27.72%;48;6.11%;26;3.31%;22;2.80%;;;392;49.87%;252;32.06%;138;17.56%;162;20.61%;452;57.51%;100;12.72%;74;9.41%;22;2.80%;368;46.82%;32;4.07%;12;1.53%;252;32.06%;782;99.49%;244;31.04%;22;2.80%;130;16.54%;104;13.23%;68;8.65%;38;4.83%;14;1.78%;688;87.53%
2020;Niertransplantatie;Groningen;M+V;20-44 jaar;86;470;506;;;;85;€18.044;€253;€6.563;€126;€275;€467;€7.742;€2.617;€10.359;172;102;59.30%;20;19.61%;26;25.49%;22;21.57%;20;19.61%;;;;;;;;;68;39.53%;46;26.74%;14;8.14%;12;6.98%;62;36.05%;12;6.98%;12;6.98%;10;5.81%;32;18.60%;;;;;40;23.26%;170;98.84%;34;19.77%;;;;;;;;;;;;;126;73.26%
2020;Niertransplantatie;Groningen;M+V;45-64 jaar;177;1136;1130;;;;173;€17.849;€320;€4.936;€297;€7;€932;€7.609;€3.749;€11.359;354;266;75.14%;90;33.83%;98;36.84%;90;33.83%;70;26.32%;;;;;;;;;194;54.80%;134;37.85%;60;16.95%;76;21.47%;230;64.97%;42;11.86%;30;8.47%;;;170;48.02%;;;;;98;27.68%;352;99.44%;88;24.86%;;;;;;;;;;;;;316;89.27%
2020;Niertransplantatie;Groningen;M+V;65 jaar en ouder;130;1082;1070;15;125;123;128;€29.068;€640;€5.717;€864;€135;€1.662;€12.887;€7.163;€20.050;260;238;91.54%;112;47.06%;114;47.90%;78;32.77%;78;32.77%;20;7.69%;12;4.62%;10;3.85%;;;130;50.00%;72;27.69%;64;24.62%;74;28.46%;160;61.54%;46;17.69%;32;12.31%;;;166;63.85%;28;10.77%;;;114;43.85%;260;100.0%;122;46.92%;;;64;24.62%;58;22.31%;42;16.15%;24;9.23%;;;246;94.62%
2020;Niertransplantatie;Groningen;V;Alle (20+);173;749;765;11;48;46;170;€21.568;€485;€5.738;€430;€233;€1.328;€9.127;€4.228;€13.354;346;276;79.77%;80;28.99%;112;40.58%;76;27.54%;80;28.99%;32;9.25%;14;4.05%;10;2.89%;;;140;40.46%;84;24.28%;74;21.39%;62;17.92%;186;53.76%;44;12.72%;46;13.29%;;;;;20;5.78%;;;124;35.84%;346;100.0%;114;32.95%;;;46;13.29%;44;12.72%;24;6.94%;14;4.05%;;;284;82.08%
2020;Niertransplantatie;Groningen;V;20-44 jaar;39;435;472;;;;39;€21.704;€331;€7.838;€179;€577;€739;€9.143;€2.897;€12.040;78;54;69.23%;10;18.52%;12;22.22%;;;;;;;;;;;;;14;17.95%;;;;;;;;;;;;;;;;;;;;;30;38.46%;78;100.0%;;;;;;;;;;;;;;;54;69.23%
2020;Niertransplantatie;Groningen;V;45-64 jaar;77;993;985;;;;74;€17.708;€393;€4.963;€220;€15;€1.391;€6.296;€4.429;€10.725;154;120;77.92%;36;30.00%;52;43.33%;;;;;;;;;;;;;72;46.75%;;;;;;;;;;;;;;;;;;;;;56;36.36%;154;100.0%;;;;;;;;;;;;;;;128;83.12%
2020;Niertransplantatie;Groningen;V;65 jaar en ouder;57;893;890;;;;57;€26.487;€708;€5.306;€874;€279;€1.651;€12.790;€4.877;€17.667;114;102;89.47%;34;33.33%;48;47.06%;34;33.33%;38;37.25%;;;;;;;;;54;47.37%;28;24.56%;32;28.07%;26;22.81%;64;56.14%;22;19.30%;;;;;;;16;14.04%;;;38;33.33%;114;100.0%;40;35.09%;;;22;19.30%;22;19.30%;14;12.28%;10;8.77%;;;102;89.47%
2020;Niertransplantatie;Groningen;M;Alle (20+);220;965;984;20;88;88;216;€21.647;€353;€5.408;€461;€10;€869;€9.595;€4.950;€14.545;440;330;75.00%;142;43.03%;126;38.18%;114;34.55%;88;26.67%;16;3.64%;12;2.73%;12;2.73%;;;252;57.27%;168;38.18%;64;14.55%;100;22.73%;266;60.45%;56;12.73%;28;6.36%;;;;;12;2.73%;;;128;29.09%;436;99.09%;130;29.55%;;;84;19.09%;60;13.64%;44;10.00%;24;5.45%;;;404;91.82%
2020;Niertransplantatie;Groningen;M;20-44 jaar;47;504;540;;;;46;€14.941;€186;€5.482;€81;€19;€237;€6.554;€2.380;€8.934;94;48;51.06%;10;20.83%;14;29.17%;;;;;;;;;;;;;54;57.45%;;;;;;;;;;;;;;;;;;;;;10;10.64%;92;97.87%;;;;;;;;;;;;;;;72;76.60%
2020;Niertransplantatie;Groningen;M;45-64 jaar;100;1278;1276;;;;99;€17.955;€265;€4.915;€354;€0;€589;€8.591;€3.242;€11.832;200;146;73.00%;54;36.99%;46;31.51%;;;;;;;;;;;;;122;61.00%;;;;;;;;;;;;;;;;;;;;;42;21.00%;198;99.00%;;;;;;;;;;;;;;;188;94.00%
2020;Niertransplantatie;Groningen;M;65 jaar en ouder;73;1297;1278;;;;71;€31.140;€584;€6.047;€855;€19;€1.670;€12.965;€8.998;€21.963;146;136;93.15%;78;57.35%;66;48.53%;44;32.35%;40;29.41%;;;;;;;;;76;52.05%;44;30.14%;32;21.92%;48;32.88%;96;65.75%;24;16.44%;;;;;;;12;8.22%;;;76;52.05%;146;100.0%;82;56.16%;;;42;28.77%;36;24.66%;28;19.18%;14;9.59%;;;144;98.63%
2020;Niertransplantatie;Friesland;M+V;Alle (20+);374;756;732;28;57;55;376;€18.639;€338;€4.535;€370;€263;€700;€8.023;€4.410;€12.433;748;596;79.68%;186;31.21%;204;34.23%;214;35.91%;160;26.85%;38;5.08%;42;5.61%;;;;;326;43.58%;218;29.14%;84;11.23%;158;21.12%;380;50.80%;50;6.68%;86;11.50%;24;3.21%;320;42.78%;42;5.61%;;;210;28.07%;748;100.0%;188;25.13%;24;3.21%;124;16.58%;78;10.43%;34;4.55%;38;5.08%;;;662;88.50%
2020;Niertransplantatie;Friesland;M+V;20-44 jaar;77;447;447;;;;77;€21.031;€270;€4.913;€362;€721;€346;€11.988;€2.430;€14.418;154;106;68.83%;24;22.64%;34;32.08%;28;26.42%;20;18.87%;;;;;10;6.49%;;;70;45.45%;44;28.57%;;;;;;;;;;;;;;;;;;;44;28.57%;154;100.0%;38;24.68%;;;;;;;;;;;;;134;87.01%
2020;Niertransplantatie;Friesland;M+V;45-64 jaar;164;906;902;;;;166;€18.610;€317;€4.249;€472;€128;€508;€7.401;€5.535;€12.936;328;254;77.44%;72;28.35%;90;35.43%;86;33.86%;70;27.56%;;;;;14;4.27%;;;148;45.12%;94;28.66%;;;;;;;;;;;;;;;;;;;86;26.22%;328;100.0%;78;23.78%;14;4.27%;;;;;;;;;;;286;87.20%
2020;Niertransplantatie;Friesland;M+V;65 jaar en ouder;133;939;929;10;71;70;133;€17.291;€404;€4.674;€246;€166;€1.145;€6.504;€4.152;€10.656;266;236;88.72%;90;38.14%;80;33.90%;100;42.37%;70;29.66%;24;9.02%;16;6.02%;;;;;108;40.60%;80;30.08%;40;15.04%;80;30.08%;150;56.39%;18;6.77%;34;12.78%;;;164;61.65%;22;8.27%;;;80;30.08%;266;100.0%;72;27.07%;;;76;28.57%;40;15.04%;18;6.77%;20;7.52%;;;242;90.98%
2020;Niertransplantatie;Friesland;V;Alle (20+);174;699;677;10;40;38;177;€18.339;€348;€4.484;€393;€463;€496;€8.260;€3.896;€12.156;348;288;82.76%;64;22.22%;84;29.17%;92;31.94%;66;22.92%;14;4.02%;22;6.32%;;;;;140;40.23%;94;27.01%;24;6.90%;64;18.39%;148;42.53%;18;5.17%;54;15.52%;;;;;16;4.60%;;;92;26.44%;348;100.0%;78;22.41%;10;2.87%;56;16.09%;10;2.87%;;;;;;;300;86.21%
2020;Niertransplantatie;Friesland;V;20-44 jaar;34;405;402;;;;34;€22.410;€297;€5.493;€345;€1.256;€306;€12.512;€2.202;€14.713;68;46;67.65%;;;;;;;;;;;;;;;;;30;44.12%;18;26.47%;;;;;;;;;;;;;;;;;;;24;35.29%;68;100.0%;22;32.35%;;;;;;;;;;;;;60;88.24%
2020;Niertransplantatie;Friesland;V;45-64 jaar;81;897;894;;;;83;€18.031;€328;€4.152;€573;€216;€273;€7.625;€4.865;€12.490;162;136;83.95%;;;;;;;;;;;;;;;;;68;41.98%;44;27.16%;;;;;;;;;;;;;;;12;7.41%;;;38;23.46%;162;100.0%;30;18.52%;;;;;;;;;;;;;138;85.19%
2020;Niertransplantatie;Friesland;V;65 jaar en ouder;59;787;782;;;;60;€16.459;€404;€4.371;€171;€357;€911;€6.730;€3.516;€10.246;118;106;89.83%;36;33.96%;28;26.42%;40;37.74%;28;26.42%;;;;;;;;;42;35.59%;32;27.12%;10;8.47%;28;23.73%;54;45.76%;;;;;;;;;;;;;30;25.42%;118;100.0%;26;22.03%;;;30;25.42%;;;;;;;;;102;86.44%
2020;Niertransplantatie;Friesland;M;Alle (20+);200;813;790;18;73;73;199;€18.906;€330;€4.581;€349;€85;€882;€7.812;€4.867;€12.679;400;308;77.00%;122;39.61%;120;38.96%;122;39.61%;94;30.52%;24;6.00%;20;5.00%;18;4.50%;;;186;46.50%;124;31.00%;60;15.00%;94;23.50%;232;58.00%;32;8.00%;32;8.00%;;;;;26;6.50%;;;118;29.50%;400;100.0%;110;27.50%;14;3.50%;68;17.00%;68;17.00%;;;;;;;362;90.50%
2020;Niertransplantatie;Friesland;M;20-44 jaar;43;486;491;;;;43;€19.941;€249;€4.455;€377;€298;€378;€11.574;€2.610;€14.185;86;60;69.77%;;;;;;;;;;;10;11.63%;;;;;40;46.51%;26;30.23%;;;;;;;;;;;;;;;;;;;20;23.26%;86;100.0%;16;18.60%;;;;;;;;;;;;;74;86.05%
2020;Niertransplantatie;Friesland;M;45-64 jaar;83;915;911;;;;83;€19.189;€306;€4.347;€371;€41;€742;€7.177;€6.205;€13.382;166;118;71.08%;;;;;;;;;;;;;;;;;80;48.19%;50;30.12%;;;;;;;;;;;;;;;;;;;48;28.92%;166;100.0%;48;28.92%;;;;;;;;;;;;;148;89.16%
2020;Niertransplantatie;Friesland;M;65 jaar en ouder;74;1109;1099;;;;73;€17.975;€404;€4.923;€309;€9;€1.338;€6.318;€4.675;€10.994;148;130;87.84%;54;41.54%;52;40.00%;60;46.15%;42;32.31%;;;;;;;;;66;44.59%;48;32.43%;30;20.27%;52;35.14%;96;64.86%;;;;;;;;;;;;;50;33.78%;148;100.0%;46;31.08%;;;46;31.08%;;;;;;;;;140;94.59%
2020;Niertransplantatie;Drenthe;M+V;Alle (20+);298;768;726;19;49;46;303;€19.636;€387;€4.870;€410;€57;€1.114;€7.255;€5.544;€12.799;596;484;81.21%;158;32.64%;158;32.64%;176;36.36%;144;29.75%;42;7.05%;20;3.36%;16;2.68%;;;296;49.66%;186;31.21%;84;14.09%;110;18.46%;320;53.69%;52;8.72%;38;6.38%;22;3.69%;246;41.28%;32;5.37%;10;1.68%;180;30.20%;596;100.0%;168;28.19%;22;3.69%;110;18.46%;74;12.42%;32;5.37%;40;6.71%;10;1.68%;512;85.91%
2020;Niertransplantatie;Drenthe;M+V;20-44 jaar;54;435;424;;;;55;€21.374;€278;€4.359;€269;€0;€474;€11.723;€4.271;€15.994;108;74;68.52%;10;13.51%;18;24.32%;18;24.32%;20;27.03%;;;;;;;;;44;40.74%;36;33.33%;;;;;;;;;;;;;;;;;;;26;24.07%;108;100.0%;22;20.37%;;;;;;;;;;;;;80;74.07%
2020;Niertransplantatie;Drenthe;M+V;45-64 jaar;128;881;877;;;;127;€17.655;€337;€5.236;€458;€134;€1.261;€4.507;€5.723;€10.230;256;208;81.25%;66;31.73%;70;33.65%;66;31.73%;64;30.77%;;;;;10;3.91%;;;120;46.88%;72;28.13%;;;;;;;;;;;;;;;;;;;70;27.34%;256;100.0%;74;28.91%;10;3.91%;;;;;;;;;;;218;85.16%
2020;Niertransplantatie;Drenthe;M+V;65 jaar en ouder;116;977;974;;;;121;€20.925;€489;€4.718;€423;€3;€1.250;€8.108;€5.934;€14.042;232;202;87.07%;82;40.59%;70;34.65%;92;45.54%;60;29.70%;22;9.48%;;;;;;;132;56.90%;78;33.62%;44;18.97%;60;25.86%;140;60.34%;28;12.07%;18;7.76%;;;124;53.45%;26;11.21%;;;84;36.21%;232;100.0%;72;31.03%;;;72;31.03%;38;16.38%;14;6.03%;20;8.62%;;;214;92.24%
2020;Niertransplantatie;Drenthe;V;Alle (20+);117;592;562;;;;118;€19.280;€436;€4.499;€365;€3;€940;€8.556;€4.482;€13.037;234;204;87.18%;64;31.37%;74;36.27%;64;31.37%;66;32.35%;26;11.11%;10;4.27%;;;;;110;47.01%;72;30.77%;28;11.97%;42;17.95%;114;48.72%;22;9.40%;16;6.84%;12;5.13%;86;36.75%;16;6.84%;;;82;35.04%;234;100.0%;80;34.19%;12;5.13%;48;20.51%;20;8.55%;;;;;;;186;79.49%
2020;Niertransplantatie;Drenthe;V;20-44 jaar;22;360;354;;;;22;€26.486;€282;€4.258;€309;€0;€286;€16.758;€4.594;€21.352;44;38;86.36%;;;;;;;;;;;;;;;;;10;22.73%;;;;;;;;;;;;;;;;;;;;;;;44;100.0%;;;;;;;;;;;;;;;26;59.09%
2020;Niertransplantatie;Drenthe;V;45-64 jaar;48;653;644;;;;47;€16.517;€403;€5.036;€203;€0;€1.193;€5.614;€4.068;€9.682;96;82;85.42%;;;;;;;;;;;;;;;;;40;41.67%;;;;;;;;;;;;;;;;;;;;;;;96;100.0%;;;;;;;;;;;;;;;74;77.08%
2020;Niertransplantatie;Drenthe;V;65 jaar en ouder;47;744;746;;;;49;€18.696;€537;€4.092;€546;€8;€991;€7.695;€4.828;€12.522;94;84;89.36%;32;38.10%;38;45.24%;38;45.24%;26;30.95%;;;;;;;;;60;63.83%;36;38.30%;14;14.89%;28;29.79%;52;55.32%;14;14.89%;;;;;;;12;12.77%;;;34;36.17%;94;100.0%;30;31.91%;;;30;31.91%;12;12.77%;;;;;;;86;91.49%
2020;Niertransplantatie;Drenthe;M;Alle (20+);181;951;898;;;;185;€19.863;€355;€5.106;€438;€92;€1.225;€6.425;€6.221;€12.646;362;280;77.35%;94;33.57%;84;30.00%;112;40.00%;78;27.86%;16;4.42%;10;2.76%;;;;;186;51.38%;114;31.49%;56;15.47%;68;18.78%;206;56.91%;30;8.29%;22;6.08%;10;2.76%;160;44.20%;16;4.42%;;;98;27.07%;362;100.0%;88;24.31%;10;2.76%;62;17.13%;54;14.92%;;;;;;;326;90.06%
2020;Niertransplantatie;Drenthe;M;20-44 jaar;32;508;494;;;;33;€17.966;€275;€4.426;€243;€0;€600;€8.366;€4.056;€12.423;64;36;56.25%;;;;;;;;;;;;;;;;;34;53.13%;;;;;;;;;;;;;;;;;;;;;;;64;100.0%;;;;;;;;;;;;;;;54;84.38%
2020;Niertransplantatie;Drenthe;M;45-64 jaar;80;1114;1113;;;;80;€18.323;€297;€5.353;€608;€212;€1.301;€3.857;€6.695;€10.552;160;126;78.75%;;;;;;;;;;;;;;;;;80;50.00%;;;;;;;;;;;;;;;;;;;;;;;160;100.0%;;;;;;;;;;;;;;;144;90.00%
2020;Niertransplantatie;Drenthe;M;65 jaar en ouder;69;1241;1237;;;;72;€22.443;€457;€5.144;€339;€0;€1.427;€8.389;€6.687;€15.076;138;118;85.51%;50;42.37%;32;27.12%;54;45.76%;34;28.81%;;;;;;;;;72;52.17%;42;30.43%;30;21.74%;32;23.19%;88;63.77%;14;10.14%;;;;;;;14;10.14%;;;50;36.23%;138;100.0%;42;30.43%;;;42;30.43%;26;18.84%;;;;;;;128;92.75%
2020;Niertransplantatie;Overijssel;M+V;Alle (20+);811;913;911;62;70;70;813;€19.189;€354;€4.801;€428;€123;€1.098;€7.588;€4.795;€12.383;1622;1266;78.05%;390;30.81%;450;35.55%;488;38.55%;332;26.22%;100;6.17%;120;7.40%;;;;;826;50.92%;438;27.00%;244;15.04%;308;18.99%;968;59.68%;170;10.48%;150;9.25%;56;3.45%;724;44.64%;94;5.80%;28;1.73%;482;29.72%;1620;99.88%;406;25.03%;42;2.59%;280;17.26%;210;12.95%;90;5.55%;106;6.54%;26;1.60%;1424;87.79%
2020;Niertransplantatie;Overijssel;M+V;20-44 jaar;154;454;455;19;56;56;150;€20.464;€254;€5.768;€489;€234;€605;€9.851;€3.264;€13.115;308;202;65.58%;28;13.86%;92;45.54%;56;27.72%;40;19.80%;;;;;12;3.90%;;;154;50.00%;78;25.32%;18;5.84%;24;7.79%;112;36.36%;;;;;;;;;;;;;94;30.52%;308;100.0%;76;24.68%;;;14;4.55%;;;;;;;;;258;83.77%
